8039,"Aneuryzmová kostná cysta panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8055,"Iné poruchy hustoty a štruktúry kosti, bližšie určené, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8057,"Iné poruchy hustoty a štruktúry kosti, bližšie určené, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8058,"Iné poruchy hustoty a štruktúry kosti, bližšie určené, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8059,"Iné poruchy hustoty a štruktúry kosti, bližšie určené, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8061,"Iné poruchy hustoty a štruktúry kosti, bližšie určené, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8065,"Porucha hustoty a štruktúry kostí, bližšie neurčená, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8067,"Porucha hustoty a štruktúry kostí, bližšie neurčená, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8068,"Porucha hustoty a štruktúry kostí, bližšie neurčená, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8069,"Porucha hustoty a štruktúry kostí, bližšie neurčená, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8071,"Porucha hustoty a štruktúry kostí, bližšie neurčená, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8075,"Akútna hematogénna osteomyelitída v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8079,"Akútna hematogénna osteomyelitída panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8081,"Akútna hematogénna osteomyelitída členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8085,"Iná akútna osteomyelitída v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8089,"Iná akútna osteomyelitída panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8095,"Subakútna osteomyelitída v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8099,"Subakútna osteomyelitída panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8105,"Chronická multifokálna osteomyelitída v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8109,"Chronická multifokálna osteomyelitída panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8111,"Chronická multifokálna osteomyelitída členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8115,"Chronická osteomyelitída s fistulou v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8119,"Chronická osteomyelitída s fistulou panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8121,"Chronická osteomyelitída s fistulou členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8125,"Iná chronická hematogénna osteomyelitída v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8129,"Iná chronická hematogénna osteomyelitída panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8131,"Iná chronická hematogénna osteomyelitída členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8135,"Iná chronická osteomyelitída v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8139,"Iná chronická osteomyelitída panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8141,"Iná chronická osteomyelitída členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
13215,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s chodcom alebo zvieraťom, poranenie osoby mimo vozidla pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13217,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s bicyklistom, poranenie vodiča pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13218,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s bicyklistom, poranenie cestujúceho pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13219,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s bicyklistom, poranenie osoby mimo vozidla pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13220,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s bicyklistom, poranenie bližšie neurčeného člena posádky dodávky alebo nákladného auta pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13221,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s bicyklistom, poranenie osoby pri nastupovaní alebo vystupovaní",Vonkajšie príčiny chorobnosti a úmrtnosti
13222,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s bicyklistom, poranenie vodiča pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13223,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s bicyklistom, poranenie cestujúceho pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13224,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s bicyklistom, poranenie osoby mimo vozidla pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13225,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s bicyklistom, poranenie bližšie neurčeného člena posádky dodávky alebo nákladného auta pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13226,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s dvojkolesovým alebo trojkolesovým motorovým vozidlom, poranenie vodiča pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13227,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s dvojkolesovým alebo trojkolesovým motorovým vozidlom, poranenie cestujúceho pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13228,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s dvojkolesovým alebo trojkolesovým motorovým vozidlom, poranenie osoby mimo vozidla pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13230,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s dvojkolesovým alebo trojkolesovým motorovým vozidlom, poranenie osoby pri nastupovaní alebo vystupovaní",Vonkajšie príčiny chorobnosti a úmrtnosti
13231,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s dvojkolesovým alebo trojkolesovým motorovým vozidlom, poranenie vodiča pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13232,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s dvojkolesovým alebo trojkolesovým motorovým vozidlom, poranenie cestujúceho pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13233,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s dvojkolesovým alebo trojkolesovým motorovým vozidlom, poranenie osoby mimo vozidla pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13234,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s dvojkolesovým alebo trojkolesovým motorovým vozidlom, poranenie bližšie neurčeného člena posádky pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13235,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s osobným, dodávkovým alebo nákladným autom, poranenie vodiča pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13236,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s osobným, dodávkovým alebo nákladným autom,: poranenie cestujúceho pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13237,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s osobným, dodávkovým alebo nákladným autom, poranenie osoby mimo vozidla pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13238,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s osobným, dodávkovým alebo nákladným autom, poranenie bližšie neurčeného člena posádky pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13239,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s osobným, dodávkovým alebo nákladným autom, poranenie osoby pri nastupovaní alebo vystupovaní",Vonkajšie príčiny chorobnosti a úmrtnosti
13240,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s osobným, dodávkovým alebo nákladným autom, poranenie vodiča pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13241,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s osobným, dodávkovým alebo nákladným autom, poranenie cestujúceho pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13242,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s osobným, dodávkovým alebo nákladným autom, poranenie osoby mimo vozidla pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13243,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s osobným, dodávkovým alebo nákladným autom, poranenie bližšie neurčeného člena posádky pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13244,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s kamiónom alebo s autobusom, poranenie vodiča pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13245,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s kamiónom alebo s autobusom, poranenie cestujúceho pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13246,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s kamiónom alebo s autobusom, poranenie osoby mimo vozidla pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13247,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s ťažkým nákladným vozidlom alebo autobusom, poranenie bližšie neurčeného člena posádky pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13248,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s ťažkým nákladným vozidlom alebo autobusom, poranenie osoby pri nastupovaní alebo vystupovaní",Vonkajšie príčiny chorobnosti a úmrtnosti
5626,"Juvenilná artritída pri psoriáze, s postihnutím kĺbov členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy) (L40.5†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5627,"Juvenilná artritída pri psoriáze, s postihnutím kĺbov na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica) (L40.5†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5630,"Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5632,"Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb) (K50.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5633,"Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami) (K50.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5634,"Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb) (K50.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5635,"Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov predkolenia (ihlica, píšťala, kolenný kĺb) (K50.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5636,"Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy) (K50.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5637,"Juvenilná artritída pri Crohnovej chorobe, s postihnutím kĺbov na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica) (K50.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5640,"Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb) (K51.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5641,"Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov nadlaktia (ramenná kosť, lakťový kĺb) (K51.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5642,"Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb) (K51.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5643,"Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami) (K51.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5644,"Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb) (K51.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5645,"Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov predkolenia (ihlica, píšťala, kolenný kĺb) (K51.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5646,"Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy) (K51.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5647,"Juvenilná artritída pri ulceróznej kolitíde, s postihnutím kĺbov na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica) (K51.-†)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5650,"Juvenilná artritída pri iných chorobách zatriedených inde, s postihnutím kĺbov v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5651,"Juvenilná artritída pri iných chorobách zatriedených inde, s postihnutím kĺbov nadlaktia (ramenná kosť, lakťový kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5652,"Juvenilná artritída pri iných chorobách zatriedených inde, s postihnutím kĺbov predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5653,"Juvenilná artritída pri iných chorobách zatriedených inde, s postihnutím kĺbov ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5654,"Juvenilná artritída pri iných chorobách zatriedených inde, s postihnutím kĺbov oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5655,"Juvenilná artritída pri iných chorobách zatriedených inde, s postihnutím kĺbov predkolenia (ihlica, píšťala, kolenný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5656,"Juvenilná artritída pri iných chorobách zatriedených inde, s postihnutím kĺbov členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5657,"Juvenilná artritída pri iných chorobách zatriedených inde, s postihnutím kĺbov na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5670,"Dna zapríčinená olovom, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5674,"Dna zapríčinená olovom, v oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5676,"Dna zapríčinená olovom, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5680,"Dna zapríčinená liekmi, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5684,"Dna zapríčinená liekmiv v oblasti panvy a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5686,"Dna zapríčinená liekmi, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5690,"Dna zapríčinená poruchou funkcie obličiek: s postihnutím v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
5692,"Dna zapríčinená poruchou funkcie obličiek: s postihnutím predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8145,"Iná osteomyelitída v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8149,"Iná osteomyelitída panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8155,"Osteomyelitída, bližšie neurčená, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8159,"Osteomyelitída, bližšie neurčená, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8161,"Osteomyelitída, bližšie neurčená, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8165,"Idiopatická aseptická nekróza kosti v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8169,"Idiopatická aseptická nekróza kosti panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8171,"Idiopatická aseptická nekróza kosti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8175,"Osteonekróza zapríčinená liekmi, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8179,"Osteonekróza zapríčinená liekmi, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8181,"Osteonekróza zapríčinená liekmi, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8185,"Osteonekróza zapríčinená predchádzajúcim úrazom, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8188,"Osteonekróza zapríčinená predchádzajúcim úrazom, ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8189,"Osteonekróza zapríčinená predchádzajúcim úrazom, panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8191,"Osteonekróza zapríčinená predchádzajúcim úrazom, členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8195,"Iná sekundárna osteonekróza v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8199,"Iná sekundárna osteonekróza panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8215,"Osteonekróza, bližšie neurčená, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8219,"Osteonekróza, bližšie neurčená, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8221,"Osteonekróza, bližšie neurčená, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8226,"Deformujúca osteodystrofia [Pagetova choroba] iných kostí, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8228,"Deformujúca osteodystrofia [Pagetova choroba] iných kostí, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8229,"Deformujúca osteodystrofia [Pagetova choroba] iných kostí, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8230,"Deformujúca osteodystrofia [Pagetova choroba] iných kostí, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8232,"Deformujúca osteodystrofia [Pagetova choroba] iných kostí, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8236,"Deformujúca osteodystrofia, bližšie neurčená, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8238,"Deformujúca osteodystrofia, bližšie neurčená, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8239,"Deformujúca osteodystrofia, bližšie neurčená, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8240,"Deformujúca osteodystrofia, bližšie neurčená, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8242,"Deformujúca osteodystrofia, bližšie neurčená, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8256,"Zastavenie rastu v epifýze, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8260,"Zastavenie rastu v epifýze, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8262,"Zastavenie rastu v epifýze, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
8266,"Iné poruchy vývinu a rastu kosti v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb)",Choroby svalovej a kostrovej sústavy a spojivového tkaniva
13249,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s ťažkým nákladným vozidlom alebo autobusom, poranenie vodiča pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13250,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s ťažkým nákladným vozidlom alebo autobusom, poranenie cestujúceho pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13251,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s ťažkým nákladným vozidlom alebo autobusom, poranenie osoby mimo vozidla pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13252,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s ťažkým nákladným vozidlom alebo autobusom, poranenie bližšie neurčeného člena posádky pri dopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
13253,"Poranenie člena posádky dodávky alebo nákladného auta pri zrážke s vlakom alebo koľajovým vozidlom, poranenie vodiča pri nedopravnej nehode",Vonkajšie príčiny chorobnosti a úmrtnosti
